virus,material,treatment,time,treatment_end_time,dilution,replicate,trial_unique_id,control_index,replicate_set_id,titer_id,virus_detect
SARS-CoV-2,N95 mask,Control,96,99999,-6,1,1,1,11,11,0
SARS-CoV-2,N95 mask,Control,96,99999,-6,1,1,1,11,11,0
SARS-CoV-2,N95 mask,Control,96,99999,-7,1,1,1,11,11,0
SARS-CoV-2,N95 mask,Control,96,99999,-7,1,1,1,11,11,0
SARS-CoV-2,N95 mask,Control,96,99999,-7,1,1,1,11,11,0
SARS-CoV-2,N95 mask,Control,96,99999,-7,1,1,1,11,11,0
SARS-CoV-2,N95 mask,Control,0,99999,0,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,0,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,0,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,0,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,-1,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,-1,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,-1,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,-1,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,-2,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,-2,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,-2,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,-2,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,-3,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,-3,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,-3,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,-3,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,-4,2,1,1,1,12,0
SARS-CoV-2,N95 mask,Control,0,99999,-4,2,1,1,1,12,1
SARS-CoV-2,N95 mask,Control,0,99999,-4,2,1,1,1,12,0
SARS-CoV-2,N95 mask,Control,0,99999,-4,2,1,1,1,12,0
SARS-CoV-2,N95 mask,Control,0,99999,-5,2,1,1,1,12,0
SARS-CoV-2,N95 mask,Control,0,99999,-5,2,1,1,1,12,0
SARS-CoV-2,N95 mask,Control,0,99999,-5,2,1,1,1,12,0
SARS-CoV-2,N95 mask,Control,0,99999,-5,2,1,1,1,12,0
SARS-CoV-2,N95 mask,Control,0,99999,-6,2,1,1,1,12,0
SARS-CoV-2,N95 mask,Control,0,99999,-6,2,1,1,1,12,0
SARS-CoV-2,N95 mask,Control,0,99999,-6,2,1,1,1,12,0
SARS-CoV-2,N95 mask,Control,0,99999,-6,2,1,1,1,12,0
SARS-CoV-2,N95 mask,Control,0,99999,-7,2,1,1,1,12,0
SARS-CoV-2,N95 mask,Control,0,99999,-7,2,1,1,1,12,0
SARS-CoV-2,N95 mask,Control,0,99999,-7,2,1,1,1,12,0
SARS-CoV-2,N95 mask,Control,0,99999,-7,2,1,1,1,12,0
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,0,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,0,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,0,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,0,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-1,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-1,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-1,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-1,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-2,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-2,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-2,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-2,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-3,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-3,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-3,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-3,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-4,2,1,1,2,13,0
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-4,2,1,1,2,13,0
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-4,2,1,1,2,13,1
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-4,2,1,1,2,13,0
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-5,2,1,1,2,13,0
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-5,2,1,1,2,13,0
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-5,2,1,1,2,13,0
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-5,2,1,1,2,13,0
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-6,2,1,1,2,13,0
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-6,2,1,1,2,13,0
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-6,2,1,1,2,13,0
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-6,2,1,1,2,13,0
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-7,2,1,1,2,13,0
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-7,2,1,1,2,13,0
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-7,2,1,1,2,13,0
SARS-CoV-2,N95 mask,Control,0.0166666666666667,99999,-7,2,1,1,2,13,0
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,0,2,1,1,3,14,1
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,0,2,1,1,3,14,1
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,0,2,1,1,3,14,1
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,0,2,1,1,3,14,1
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-1,2,1,1,3,14,1
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-1,2,1,1,3,14,1
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-1,2,1,1,3,14,1
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-1,2,1,1,3,14,1
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-2,2,1,1,3,14,1
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-2,2,1,1,3,14,1
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-2,2,1,1,3,14,1
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-2,2,1,1,3,14,1
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-3,2,1,1,3,14,1
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-3,2,1,1,3,14,1
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-3,2,1,1,3,14,1
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-3,2,1,1,3,14,1
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-4,2,1,1,3,14,0
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-4,2,1,1,3,14,0
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-4,2,1,1,3,14,0
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-4,2,1,1,3,14,0
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-5,2,1,1,3,14,0
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-5,2,1,1,3,14,0
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-5,2,1,1,3,14,0
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-5,2,1,1,3,14,0
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-6,2,1,1,3,14,0
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-6,2,1,1,3,14,0
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-6,2,1,1,3,14,0
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-6,2,1,1,3,14,0
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-7,2,1,1,3,14,0
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-7,2,1,1,3,14,0
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-7,2,1,1,3,14,0
SARS-CoV-2,N95 mask,Control,0.166666666666667,99999,-7,2,1,1,3,14,0
SARS-CoV-2,N95 mask,Control,0.5,99999,0,2,1,1,4,15,1
SARS-CoV-2,N95 mask,Control,0.5,99999,0,2,1,1,4,15,1
SARS-CoV-2,N95 mask,Control,0.5,99999,0,2,1,1,4,15,1
SARS-CoV-2,N95 mask,Control,0.5,99999,0,2,1,1,4,15,1
SARS-CoV-2,N95 mask,Control,0.5,99999,-1,2,1,1,4,15,1
SARS-CoV-2,N95 mask,Control,0.5,99999,-1,2,1,1,4,15,1
SARS-CoV-2,N95 mask,Control,0.5,99999,-1,2,1,1,4,15,1
SARS-CoV-2,N95 mask,Control,0.5,99999,-1,2,1,1,4,15,1
SARS-CoV-2,N95 mask,Control,0.5,99999,-2,2,1,1,4,15,1
SARS-CoV-2,N95 mask,Control,0.5,99999,-2,2,1,1,4,15,1
SARS-CoV-2,N95 mask,Control,0.5,99999,-2,2,1,1,4,15,1
SARS-CoV-2,N95 mask,Control,0.5,99999,-2,2,1,1,4,15,1
SARS-CoV-2,N95 mask,Control,0.5,99999,-3,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-3,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-3,2,1,1,4,15,1
SARS-CoV-2,N95 mask,Control,0.5,99999,-3,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-4,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-4,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-4,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-4,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-5,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-5,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-5,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-5,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-6,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-6,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-6,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-6,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-7,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-7,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-7,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,0.5,99999,-7,2,1,1,4,15,0
SARS-CoV-2,N95 mask,Control,1,99999,0,2,1,1,5,16,1
SARS-CoV-2,N95 mask,Control,1,99999,0,2,1,1,5,16,1
SARS-CoV-2,N95 mask,Control,1,99999,0,2,1,1,5,16,1
SARS-CoV-2,N95 mask,Control,1,99999,0,2,1,1,5,16,1
SARS-CoV-2,N95 mask,Control,1,99999,-1,2,1,1,5,16,1
SARS-CoV-2,N95 mask,Control,1,99999,-1,2,1,1,5,16,1
SARS-CoV-2,N95 mask,Control,1,99999,-1,2,1,1,5,16,1
SARS-CoV-2,N95 mask,Control,1,99999,-1,2,1,1,5,16,1
SARS-CoV-2,N95 mask,Control,1,99999,-2,2,1,1,5,16,1
SARS-CoV-2,N95 mask,Control,1,99999,-2,2,1,1,5,16,1
SARS-CoV-2,N95 mask,Control,1,99999,-2,2,1,1,5,16,1
SARS-CoV-2,N95 mask,Control,1,99999,-2,2,1,1,5,16,1
SARS-CoV-2,N95 mask,Control,1,99999,-3,2,1,1,5,16,1
SARS-CoV-2,N95 mask,Control,1,99999,-3,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-3,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-3,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-4,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-4,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-4,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-4,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-5,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-5,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-5,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-5,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-6,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-6,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-6,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-6,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-7,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-7,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-7,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,1,99999,-7,2,1,1,5,16,0
SARS-CoV-2,N95 mask,Control,2,99999,0,2,1,1,6,17,1
SARS-CoV-2,N95 mask,Control,2,99999,0,2,1,1,6,17,1
SARS-CoV-2,N95 mask,Control,2,99999,0,2,1,1,6,17,1
SARS-CoV-2,N95 mask,Control,2,99999,0,2,1,1,6,17,1
SARS-CoV-2,N95 mask,Control,2,99999,-1,2,1,1,6,17,1
SARS-CoV-2,N95 mask,Control,2,99999,-1,2,1,1,6,17,1
SARS-CoV-2,N95 mask,Control,2,99999,-1,2,1,1,6,17,1
SARS-CoV-2,N95 mask,Control,2,99999,-1,2,1,1,6,17,1
SARS-CoV-2,N95 mask,Control,2,99999,-2,2,1,1,6,17,1
SARS-CoV-2,N95 mask,Control,2,99999,-2,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-2,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-2,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-3,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-3,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-3,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-3,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-4,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-4,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-4,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-4,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-5,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-5,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-5,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-5,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-6,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-6,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-6,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-6,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-7,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-7,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-7,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,2,99999,-7,2,1,1,6,17,0
SARS-CoV-2,N95 mask,Control,4,99999,0,2,1,1,7,18,1
SARS-CoV-2,N95 mask,Control,4,99999,0,2,1,1,7,18,1
SARS-CoV-2,N95 mask,Control,4,99999,0,2,1,1,7,18,1
SARS-CoV-2,N95 mask,Control,4,99999,0,2,1,1,7,18,1
SARS-CoV-2,N95 mask,Control,4,99999,-1,2,1,1,7,18,1
SARS-CoV-2,N95 mask,Control,4,99999,-1,2,1,1,7,18,1
SARS-CoV-2,N95 mask,Control,4,99999,-1,2,1,1,7,18,1
SARS-CoV-2,N95 mask,Control,4,99999,-1,2,1,1,7,18,1
SARS-CoV-2,N95 mask,Control,4,99999,-2,2,1,1,7,18,1
SARS-CoV-2,N95 mask,Control,4,99999,-2,2,1,1,7,18,1
SARS-CoV-2,N95 mask,Control,4,99999,-2,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-2,2,1,1,7,18,1
SARS-CoV-2,N95 mask,Control,4,99999,-3,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-3,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-3,2,1,1,7,18,1
SARS-CoV-2,N95 mask,Control,4,99999,-3,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-4,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-4,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-4,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-4,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-5,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-5,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-5,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-5,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-6,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-6,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-6,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-6,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-7,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-7,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-7,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,4,99999,-7,2,1,1,7,18,0
SARS-CoV-2,N95 mask,Control,8,99999,0,2,1,1,8,19,1
SARS-CoV-2,N95 mask,Control,8,99999,0,2,1,1,8,19,1
SARS-CoV-2,N95 mask,Control,8,99999,0,2,1,1,8,19,1
SARS-CoV-2,N95 mask,Control,8,99999,0,2,1,1,8,19,1
SARS-CoV-2,N95 mask,Control,8,99999,-1,2,1,1,8,19,1
SARS-CoV-2,N95 mask,Control,8,99999,-1,2,1,1,8,19,1
SARS-CoV-2,N95 mask,Control,8,99999,-1,2,1,1,8,19,1
SARS-CoV-2,N95 mask,Control,8,99999,-1,2,1,1,8,19,1
SARS-CoV-2,N95 mask,Control,8,99999,-2,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-2,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-2,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-2,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-3,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-3,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-3,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-3,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-4,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-4,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-4,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-4,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-5,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-5,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-5,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-5,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-6,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-6,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-6,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-6,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-7,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-7,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-7,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,8,99999,-7,2,1,1,8,19,0
SARS-CoV-2,N95 mask,Control,24,99999,0,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,0,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,0,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,0,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-1,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-1,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-1,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-1,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-2,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-2,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-2,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-2,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-3,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-3,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-3,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-3,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-4,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-4,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-4,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-4,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-5,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-5,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-5,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-5,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-6,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-6,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-6,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-6,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-7,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-7,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-7,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,24,99999,-7,2,1,1,9,20,0
SARS-CoV-2,N95 mask,Control,72,99999,0,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,0,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,0,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,0,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-1,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-1,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-1,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-1,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-2,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-2,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-2,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-2,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-3,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-3,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-3,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-3,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-4,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-4,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-4,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-4,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-5,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-5,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-5,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-5,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-6,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-6,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-6,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-6,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-7,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-7,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-7,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,72,99999,-7,2,1,1,10,21,0
SARS-CoV-2,N95 mask,Control,96,99999,0,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,0,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,0,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,0,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,-1,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,-1,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,-1,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,-1,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,-2,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,-2,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,-2,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,-2,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,-3,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,-3,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,-3,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,-3,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,-4,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,-4,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,-4,2,1,1,11,22,0
SARS-CoV-2,N95 mask,Control,96,99999,-4,2,1,1,11,22,0
