date;virus;strain;treatment;material;temperature;humidity;time;dilution;replicate;virus_detect;plate;well_row;well_col;comment
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-3;3;0;70C;D;10;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-3;3;0;70C;D;11;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-3;3;0;70C;D;12;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-4;1;0;70C;E;1;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-4;1;0;70C;E;2;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-4;1;0;70C;E;3;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-4;1;0;70C;E;4;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-4;2;0;70C;E;5;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-4;2;0;70C;E;6;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-4;2;0;70C;E;7;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-4;2;0;70C;E;8;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-4;3;0;70C;E;9;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-4;3;0;70C;E;10;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-4;3;0;70C;E;11;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-4;3;0;70C;E;12;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-5;1;0;70C;F;1;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-5;1;0;70C;F;2;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-5;1;0;70C;F;3;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-5;1;0;70C;F;4;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-5;2;0;70C;F;5;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-5;2;0;70C;F;6;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-5;2;0;70C;F;7;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-5;2;0;70C;F;8;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-5;3;0;70C;F;9;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-5;3;0;70C;F;10;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-5;3;0;70C;F;11;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-5;3;0;70C;F;12;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-6;1;0;70C;G;1;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-6;1;0;70C;G;2;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-6;1;0;70C;G;3;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-6;1;0;70C;G;4;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-6;2;0;70C;G;5;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-6;2;0;70C;G;6;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-6;2;0;70C;G;7;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-6;2;0;70C;G;8;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-6;3;0;70C;G;9;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-6;3;0;70C;G;10;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-6;3;0;70C;G;11;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-6;3;0;70C;G;12;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-7;1;0;70C;H;1;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-7;1;0;70C;H;2;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-7;1;0;70C;H;3;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-7;1;0;70C;H;4;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-7;2;0;70C;H;5;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-7;2;0;70C;H;6;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-7;2;0;70C;H;7;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-7;2;0;70C;H;8;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-7;3;0;70C;H;9;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-7;3;0;70C;H;10;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-7;3;0;70C;H;11;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Heat;N95 mask;70;NA;1;-7;3;0;70C;H;12;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Ethanol;N95 mask;NA;NA;0;0;1;1;70% EtOH;A;1;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Ethanol;N95 mask;NA;NA;0;0;1;1;70% EtOH;A;2;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Ethanol;N95 mask;NA;NA;0;0;1;1;70% EtOH;A;3;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Ethanol;N95 mask;NA;NA;0;0;1;1;70% EtOH;A;4;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Ethanol;N95 mask;NA;NA;0;0;2;1;70% EtOH;A;5;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Ethanol;N95 mask;NA;NA;0;0;2;1;70% EtOH;A;6;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Ethanol;N95 mask;NA;NA;0;0;2;1;70% EtOH;A;7;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Ethanol;N95 mask;NA;NA;0;0;2;1;70% EtOH;A;8;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Ethanol;N95 mask;NA;NA;0;0;3;1;70% EtOH;A;9;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Ethanol;N95 mask;NA;NA;0;0;3;1;70% EtOH;A;10;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Ethanol;N95 mask;NA;NA;0;0;3;1;70% EtOH;A;11;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Ethanol;N95 mask;NA;NA;0;0;3;1;70% EtOH;A;12;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Ethanol;N95 mask;NA;NA;0;-1;1;1;70% EtOH;B;1;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
2020-04-06;SARS-CoV-2;SARS-CoV-2;Ethanol;N95 mask;NA;NA;0;-1;1;1;70% EtOH;B;2;temperature in Celsius, huminity in relative humidity, time in hours, log10 dilution factor
